uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,8
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,10
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,74
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,76
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,30
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,58
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,572
BA,PNEUMONIA,HOSPITAL,"70 - 79",I,1
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,718
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,OUTRO,"70 - 79",F,6
BA,PNEUMONIA,OUTRO,"70 - 79",M,7
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,36
BA,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,36
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,42
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,902
BA,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,980
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,4
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
BA,SEPTICEMIA,OUTRO,"70 - 79",F,9
BA,SEPTICEMIA,OUTRO,"70 - 79",M,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,66
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,87
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
BA,SRAG,DOMICILIO,"70 - 79",F,1
BA,SRAG,DOMICILIO,"70 - 79",M,2
BA,SRAG,HOSPITAL,"70 - 79",F,25
BA,SRAG,HOSPITAL,"70 - 79",M,41
BA,SRAG,OUTRO,"70 - 79",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
CE,OUTRAS,AMBULANCIA,"70 - 79",F,6
CE,OUTRAS,AMBULANCIA,"70 - 79",I,1
CE,OUTRAS,AMBULANCIA,"70 - 79",M,5
CE,OUTRAS,DOMICILIO,"70 - 79",F,800
CE,OUTRAS,DOMICILIO,"70 - 79",I,1
CE,OUTRAS,DOMICILIO,"70 - 79",M,1016
CE,OUTRAS,HOSPITAL,"70 - 79",F,888
CE,OUTRAS,HOSPITAL,"70 - 79",M,1009
CE,OUTRAS,IGNORADO,"70 - 79",F,461
CE,OUTRAS,IGNORADO,"70 - 79",M,622
CE,OUTRAS,OUTRO,"70 - 79",F,45
CE,OUTRAS,OUTRO,"70 - 79",M,74
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,110
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,108
CE,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,12
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,30
CE,COVID,AMBULANCIA,"70 - 79",F,2
CE,COVID,AMBULANCIA,"70 - 79",M,6
CE,COVID,DOMICILIO,"70 - 79",F,53
CE,COVID,DOMICILIO,"70 - 79",M,52
CE,COVID,HOSPITAL,"70 - 79",F,1103
CE,COVID,HOSPITAL,"70 - 79",M,1260
CE,COVID,IGNORADO,"70 - 79",F,229
CE,COVID,IGNORADO,"70 - 79",M,273
CE,COVID,OUTRO,"70 - 79",F,17
CE,COVID,OUTRO,"70 - 79",M,15
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,126
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,117
CE,COVID,POSTO_SAUDE,"70 - 79",F,1
CE,COVID,VIA_PUBLICA,"70 - 79",F,1
CE,COVID,VIA_PUBLICA,"70 - 79",M,2
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,17
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,17
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,4
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,3
CE,INDETERMINADA,IGNORADO,"70 - 79",M,1
CE,INDETERMINADA,OUTRO,"70 - 79",F,1
CE,INDETERMINADA,OUTRO,"70 - 79",M,1
CE,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,83
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",I,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,73
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,190
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,209
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,77
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,78
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,34
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,26
CE,INSUFICIENCIA_RESPIRATORIA,SAMU,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
CE,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
CE,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,68
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,60
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,498
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,586
CE,PNEUMONIA,IGNORADO,"70 - 79",F,96
CE,PNEUMONIA,IGNORADO,"70 - 79",M,120
CE,PNEUMONIA,OUTRO,"70 - 79",F,3
CE,PNEUMONIA,OUTRO,"70 - 79",M,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,45
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,49
CE,PNEUMONIA,SAMU,"70 - 79",F,1
CE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,1
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,32
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,52
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,529
CE,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,546
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,94
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,98
CE,SEPTICEMIA,OUTRO,"70 - 79",F,7
CE,SEPTICEMIA,OUTRO,"70 - 79",M,10
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,37
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
CE,SRAG,DOMICILIO,"70 - 79",F,4
CE,SRAG,DOMICILIO,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,34
CE,SRAG,HOSPITAL,"70 - 79",M,53
CE,SRAG,IGNORADO,"70 - 79",F,11
CE,SRAG,IGNORADO,"70 - 79",M,15
CE,SRAG,OUTRO,"70 - 79",F,1
CE,SRAG,OUTRO,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,OUTRAS,DOMICILIO,"70 - 79",F,142
DF,OUTRAS,DOMICILIO,"70 - 79",M,167
DF,OUTRAS,HOSPITAL,"70 - 79",F,515
DF,OUTRAS,HOSPITAL,"70 - 79",M,609
DF,OUTRAS,IGNORADO,"70 - 79",F,1
DF,OUTRAS,OUTRO,"70 - 79",F,32
DF,OUTRAS,OUTRO,"70 - 79",M,37
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,23
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,18
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
DF,COVID,DOMICILIO,"70 - 79",F,14
DF,COVID,DOMICILIO,"70 - 79",M,8
DF,COVID,HOSPITAL,"70 - 79",F,591
DF,COVID,HOSPITAL,"70 - 79",I,1
DF,COVID,HOSPITAL,"70 - 79",M,709
DF,COVID,OUTRO,"70 - 79",F,13
DF,COVID,OUTRO,"70 - 79",M,9
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
DF,COVID,VIA_PUBLICA,"70 - 79",M,2
DF,INDETERMINADA,DOMICILIO,"70 - 79",M,1
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,6
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,5
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,16
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,11
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,80
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,58
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,13
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,9
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,276
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,295
DF,PNEUMONIA,OUTRO,"70 - 79",F,15
DF,PNEUMONIA,OUTRO,"70 - 79",M,9
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,224
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,238
DF,SEPTICEMIA,OUTRO,"70 - 79",F,8
DF,SEPTICEMIA,OUTRO,"70 - 79",M,8
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,SRAG,HOSPITAL,"70 - 79",F,4
DF,SRAG,HOSPITAL,"70 - 79",M,9
ES,OUTRAS,DOMICILIO,"70 - 79",F,353
ES,OUTRAS,DOMICILIO,"70 - 79",M,487
ES,OUTRAS,HOSPITAL,"70 - 79",F,700
ES,OUTRAS,HOSPITAL,"70 - 79",M,867
ES,OUTRAS,IGNORADO,"70 - 79",F,3
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,31
ES,OUTRAS,OUTRO,"70 - 79",M,31
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,60
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,85
ES,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,28
ES,COVID,DOMICILIO,"70 - 79",F,9
ES,COVID,DOMICILIO,"70 - 79",M,19
ES,COVID,HOSPITAL,"70 - 79",F,869
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,1064
ES,COVID,OUTRO,"70 - 79",F,2
ES,COVID,OUTRO,"70 - 79",M,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,COVID,VIA_PUBLICA,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,57
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,46
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,100
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,130
ES,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,40
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,54
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,275
ES,PNEUMONIA,HOSPITAL,"70 - 79",I,1
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,406
ES,PNEUMONIA,OUTRO,"70 - 79",F,3
ES,PNEUMONIA,OUTRO,"70 - 79",M,3
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,20
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,16
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,19
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,384
ES,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,434
ES,SEPTICEMIA,OUTRO,"70 - 79",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
ES,SRAG,DOMICILIO,"70 - 79",F,3
ES,SRAG,DOMICILIO,"70 - 79",M,2
ES,SRAG,HOSPITAL,"70 - 79",F,30
ES,SRAG,HOSPITAL,"70 - 79",M,30
ES,SRAG,IGNORADO,"70 - 79",F,1
ES,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,435
GO,OUTRAS,DOMICILIO,"70 - 79",M,594
GO,OUTRAS,HOSPITAL,"70 - 79",F,931
GO,OUTRAS,HOSPITAL,"70 - 79",M,1164
GO,OUTRAS,IGNORADO,"70 - 79",F,37
GO,OUTRAS,IGNORADO,"70 - 79",M,60
GO,OUTRAS,OUTRO,"70 - 79",F,98
GO,OUTRAS,OUTRO,"70 - 79",M,143
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,190
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,252
GO,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,6
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,16
GO,COVID,DOMICILIO,"70 - 79",F,30
GO,COVID,DOMICILIO,"70 - 79",M,33
GO,COVID,HOSPITAL,"70 - 79",F,1374
GO,COVID,HOSPITAL,"70 - 79",I,5
GO,COVID,HOSPITAL,"70 - 79",M,1818
GO,COVID,IGNORADO,"70 - 79",F,24
GO,COVID,IGNORADO,"70 - 79",M,18
GO,COVID,OUTRO,"70 - 79",F,9
GO,COVID,OUTRO,"70 - 79",M,20
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,166
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,195
GO,COVID,POSTO_SAUDE,"70 - 79",F,1
GO,COVID,SAMU,"70 - 79",F,1
GO,COVID,VIA_PUBLICA,"70 - 79",M,2
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,6
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,5
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,5
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,IGNORADO,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",F,3
GO,INDETERMINADA,OUTRO,"70 - 79",M,4
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,92
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,88
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,248
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,310
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,5
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,14
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,21
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,38
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,52
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,58
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,24
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,31
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,524
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,656
GO,PNEUMONIA,IGNORADO,"70 - 79",F,13
GO,PNEUMONIA,IGNORADO,"70 - 79",M,19
GO,PNEUMONIA,OUTRO,"70 - 79",F,7
GO,PNEUMONIA,OUTRO,"70 - 79",M,10
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,66
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,79
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,13
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,23
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,437
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,431
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,4
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,9
GO,SEPTICEMIA,OUTRO,"70 - 79",F,3
GO,SEPTICEMIA,OUTRO,"70 - 79",M,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,48
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,49
GO,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
GO,SRAG,DOMICILIO,"70 - 79",M,2
GO,SRAG,HOSPITAL,"70 - 79",F,17
GO,SRAG,HOSPITAL,"70 - 79",M,26
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
GO,SRAG,VIA_PUBLICA,"70 - 79",M,1
MA,OUTRAS,AMBULANCIA,"70 - 79",F,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,5
MA,OUTRAS,DOMICILIO,"70 - 79",F,503
MA,OUTRAS,DOMICILIO,"70 - 79",I,1
MA,OUTRAS,DOMICILIO,"70 - 79",M,899
MA,OUTRAS,HOSPITAL,"70 - 79",F,808
MA,OUTRAS,HOSPITAL,"70 - 79",M,1104
MA,OUTRAS,IGNORADO,"70 - 79",F,10
MA,OUTRAS,IGNORADO,"70 - 79",M,11
MA,OUTRAS,OUTRO,"70 - 79",F,38
MA,OUTRAS,OUTRO,"70 - 79",M,71
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,17
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
MA,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,33
MA,COVID,AMBULANCIA,"70 - 79",F,2
MA,COVID,AMBULANCIA,"70 - 79",M,2
MA,COVID,DOMICILIO,"70 - 79",F,10
MA,COVID,DOMICILIO,"70 - 79",M,11
MA,COVID,HOSPITAL,"70 - 79",F,402
MA,COVID,HOSPITAL,"70 - 79",M,596
MA,COVID,IGNORADO,"70 - 79",F,4
MA,COVID,IGNORADO,"70 - 79",M,7
MA,COVID,OUTRO,"70 - 79",F,16
MA,COVID,OUTRO,"70 - 79",M,16
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MA,COVID,POSTO_SAUDE,"70 - 79",M,2
MA,COVID,VIA_PUBLICA,"70 - 79",F,1
MA,COVID,VIA_PUBLICA,"70 - 79",M,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,5
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,10
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,7
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,6
MA,INDETERMINADA,OUTRO,"70 - 79",M,1
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,61
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,79
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,139
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,191
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,18
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,37
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,178
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,254
MA,PNEUMONIA,IGNORADO,"70 - 79",F,3
MA,PNEUMONIA,IGNORADO,"70 - 79",M,6
MA,PNEUMONIA,OUTRO,"70 - 79",F,1
MA,PNEUMONIA,OUTRO,"70 - 79",M,8
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,13
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,18
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,221
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,258
MA,SEPTICEMIA,IGNORADO,"70 - 79",F,4
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,3
MA,SEPTICEMIA,OUTRO,"70 - 79",M,6
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,SRAG,DOMICILIO,"70 - 79",F,3
MA,SRAG,DOMICILIO,"70 - 79",M,3
MA,SRAG,HOSPITAL,"70 - 79",F,42
MA,SRAG,HOSPITAL,"70 - 79",M,67
MA,SRAG,IGNORADO,"70 - 79",F,1
MA,SRAG,IGNORADO,"70 - 79",M,1
MA,SRAG,OUTRO,"70 - 79",F,1
MA,SRAG,OUTRO,"70 - 79",M,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MA,SRAG,VIA_PUBLICA,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,2338
MG,OUTRAS,DOMICILIO,"70 - 79",M,3230
MG,OUTRAS,HOSPITAL,"70 - 79",F,4291
MG,OUTRAS,HOSPITAL,"70 - 79",I,1
MG,OUTRAS,HOSPITAL,"70 - 79",M,5268
MG,OUTRAS,IGNORADO,"70 - 79",F,149
MG,OUTRAS,IGNORADO,"70 - 79",I,1
MG,OUTRAS,IGNORADO,"70 - 79",M,197
MG,OUTRAS,OUTRO,"70 - 79",F,127
MG,OUTRAS,OUTRO,"70 - 79",M,261
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,572
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,708
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,57
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,126
MG,COVID,DOMICILIO,"70 - 79",F,65
MG,COVID,DOMICILIO,"70 - 79",M,108
MG,COVID,HOSPITAL,"70 - 79",F,4471
MG,COVID,HOSPITAL,"70 - 79",M,5295
MG,COVID,IGNORADO,"70 - 79",F,72
MG,COVID,IGNORADO,"70 - 79",I,1
MG,COVID,IGNORADO,"70 - 79",M,84
MG,COVID,OUTRO,"70 - 79",F,26
MG,COVID,OUTRO,"70 - 79",M,17
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,266
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,302
MG,COVID,VIA_PUBLICA,"70 - 79",F,7
MG,COVID,VIA_PUBLICA,"70 - 79",M,2
MG,INDETERMINADA,AMBULANCIA,"70 - 79",M,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,87
